llm_question,response,context,topic_key,expected_output
你的眼睛疼吗？,只有在眼泪滴落之后，我的眼睛才感到刺痛。,"description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
你的眼睛疼吗？,"""""""
是的
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
你的眼睛现在疼吗？,"""""""
是的
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
你的眼睛疼吗？,"""""""
是的
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
你的眼睛现在疼吗？,我觉得整体上痛苦在减少。,"description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
你的眼睛疼吗？,我觉得整体上痛苦在减少。,"description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
你的眼睛现在疼吗？,一直很痛苦,"description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
你的眼睛疼吗？,一直很痛苦,"description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
你的眼睛是否发红？,我的眼睛有点红,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,FALSE
你的眼睛是否发红？,眼睛的左半部分和右半部分都是红色的。,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你的眼睛是否发红？,一路都是红色的,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你的眼睛是否发红？,完全是红色的,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你的眼睛是否发红？,我的眼睛有点红,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你的眼睛是否发红？,嗯，它还是有点儿粉。,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,FALSE
你的眼睛是否发红？,边缘发红,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你的红眼是整只眼睛都红了，还是只是靠近鼻子的一个角落红了？,不，它不是只在角落里是红色的，而是全身都是红色的。,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你的红眼是整只眼睛都红了，还是只是靠近鼻子的一个角落红了？,我的眼睛的每一部分都是红色的。,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你的红眼是整只眼睛都红了，还是只是靠近鼻子的一个角落红了？,"""""""
是的，它在鼻子附近，非常非常红，看起来像是有伤口。
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你的红眼是整只眼睛都红了，还是只是靠近鼻子的一个角落红了？,红肿几乎完全消退了，只剩下角落里还有一点。,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你的红眼是整只眼睛都红了，还是只是靠近鼻子的一个角落红了？,不完全是。它更充血，外面红，眼睛下面也变红了。,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你的红眼是整只眼睛都红了，还是只是靠近鼻子的一个角落红了？,我会说眼睛的一小部分是红色的。,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你的红眼是整只眼睛都红，还是主要在靠近鼻子的角落？,不，它不是很红，只是在角落里有一点点。,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
你做完白内障手术后眼睛怎么样了？,它相当红。,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,FALSE
你是否有过意外的体重减轻？,大约6个月内减掉了2英石，我觉得。,How much weight have you lost?,copd-screen@1.0.0,TRUE
你是否有过意外的体重减轻？,大约6个月内减掉了2英石，我觉得。,Over what time period did you lose this weight?,copd-screen@1.0.0,TRUE
你是否有过意外的体重减轻？,我减了一些体重。,Over what time period did you lose this weight?,copd-screen@1.0.0,FALSE
你是否有过意外的体重减轻？,我减了一些体重。,How much weight have you lost?,copd-screen@1.0.0,FALSE
你咳出血了吗？,“是的，但其实只是一些斑点。”,How much blood have you coughed up?,copd-screen@1.0.0,TRUE
你咳出血了吗？,"""""""
是的，我看到一些血
""""""",How much blood have you coughed up?,copd-screen@1.0.0,FALSE
你咳出血了吗？,是的，但那只是发生了一两次。,How often has this happened?,copd-screen@1.0.0,TRUE
