llm_question,response,symptom,topic_key,expected_output
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں اپنی دوا لینا چھوڑ گیا کیونکہ میں سائیڈ ایفیکٹس محسوس کرتا تھا,non_adherence_reasons,llm-fls-adherence@1.0.0,True
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں کچھ سائیڈ ایفیکٹس تجربہ کرتا ہوں,non_adherence_reasons,llm-fls-adherence@1.0.0,True
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,لागت مجھے ادا کرنے کے لیے بہت زیادہ تھی,non_adherence_reasons,llm-fls-adherence@1.0.0,True
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں محسوس کرتا تھا کہ دوا کام نہیں کر رہی ہے، لہذا میں اس کا استعمال چھوڑ دیا۔,non_adherence_reasons,llm-fls-adherence@1.0.0,True
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں طویل مدت کے اثرات کے بارے میں پریشان تھا,non_adherence_reasons,llm-fls-adherence@1.0.0,True
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,"""""""
میں نے اپنا پریسکرپشن دوبارہ بھرنا بھول دیا اور کبھی بھی اس کے سلسلے میں واپس نہیں آئے
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,True
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں متبادل علاجات کی سوچ رہا ہوں، لیکن اب تک فیصلہ نہیں کیا ہے کہ کیا کرنا ہے,non_adherence_reasons,llm-fls-adherence@1.0.0,True
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,"""""""
میں یقین نہیں کرتا کہ میں اپنی دوا جاری رکھنا چاہیں، کچھ شکوکات ہیں
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,True
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں یقین نہیں کرتا ہوں کہ دوا کے فائدے میرے لئے خرچ سے زیادہ ہیں۔,non_adherence_reasons,llm-fls-adherence@1.0.0,True
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں نے دوا مقررہ طور پر لی ہے اور کوئی دosis بھی نہیں چھوڑا ہے۔,non_adherence_reasons,llm-fls-adherence@1.0.0,False
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں نے اپنی دوا شروع کر دی تھی اور اس میں مطابقت برقرار رکھی ہے,non_adherence_reasons,llm-fls-adherence@1.0.0,False
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,دوائی میرے لئے بہت اچھی طور پر کام کر رہی ہے، اور مجھے روکنے کا کوئی سبب نہیں دکھتا,non_adherence_reasons,llm-fls-adherence@1.0.0,False
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں اپنے دوا کی اہمیت سمجھتا ہوں اور ہمیشہ ان کا استعمال ڈاکٹر کی تجویز کے مطابق کرتا ہوں۔,non_adherence_reasons,llm-fls-adherence@1.0.0,False
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,"""""""
میرا دکٹر اور میں نے ممکنہ جانبی اثرات کے بارے میں بات چیت کی، اور میں اپنی دوا جاری رکھنے سے مطابقت رکھتا ہوں
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,False
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,"""""""
میں شاید ایک یا دو جرے چھوڑ دیے ہوں، لیکن میں واقعی یقین نہیں کرتا
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,Unsure
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,"""""""
میں اپنی دوا چھوڑنے کے بارے میں سوچ رہا ہوں، لیکن میں فیصلہ نہیں کر پایا ہوں
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,Unsure
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں میرے دوا کے لاگ کو چک کرنا ہے تاکہ یقین کر سکوں کہ میں اسے صحیح طور پر لے رہا ہوں۔,non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں اپنے دکтор سے آگامی ملاقات پر میری تشویش کے بارے میں بات چیت کروں گا۔,non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں اس وقت کہنا نہیں چاہتا، کیا ہم کسی دیگر موضوع پر بات کر سکتے ہیں؟,non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
آپ کیا بتا دیں گے کہ آپ نے اپنی دوا لینا بند کر دیا یا شروع نہیں کیا کیا مسئلہ تھا؟,میں اپنے دواخانے سے مل کر اپنے دوا پیش کش کا جائزہ لینے کی منصوبہ بنا رہا ہوں تاکہ بہتر سمجھ حاصل کر سکوں۔,non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
آپ کو رکھ دینا یا شروع نہ کرنا کیا مجبور کردیا؟,"""""""
ہاں
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
آپ کو رکھ دینا یا شروع نہ کرنا کیا مجبور کردیا؟,میں ہوں,non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں ہر صبح ناشتو کے بعد اپنی ٹیبلت لیتا ہوں,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میرا عام وقت ناونہار سے قریب ہوتا ہے,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں اسے صبح 8 بجے اور شام 8 بجے لینا چاہیے,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,ڈاکٹر نے مुझے کھانا کے ساتھ لینे کो کہا تھا، تو میں اسے دوپہر کے کھانے کے دوران لیتا ہوں۔,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں ہر روز صبح 7 بجے اپنی ٹیبلیٹ لینے کا یاد دہنی سیٹ کر چکا ہوں۔,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں صبح کو کسی گولی نہیں لیتا۔,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں صرف بیمار محسوس ہونے پر ٹیبلٹ لیتا ہوں، منظم طور پر نہیں لیتا۔,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,شاید میں اسے دوپہر کی گھسٹی کے ساتھ لے لوتا، میں ہمیشہ وقت میں غلط فصل کرتا ہوں۔,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں نے گذشتہ ہفتو میں اس دوا کا استعمال ختم کر دیا ہے,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,False
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں انہیں بھی نہیں لیتا ہوں,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,False
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں مکمل طور پر اس دوا کے ٹیبلیٹ نہیں لیتا۔,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,False
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں سوچتا ہوں کہ میں کو مورنگ میں اسے لینا چاہئے، لیکن میں یقین نہیں رکھتا۔,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Unsure
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,"""""""
میں وہ تعلیمات سمجھا کہ اسے کھانے سے پہلے لیلے جانا چاہئے، لیکن ممکن ہے میں غلط ہوں
""""""",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Unsure
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں شاید رات کو اسے لے لوں گا، میں اپے وقت کے طرح دیکھنا ہوگا۔,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں اپنی دوا کی بکس چیک کرتا ہوں,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,"""""""
میں واقعی یقین نہیں کرتا کہ میں اپنے ٹیبلیٹ کو کس وقت لینا چاہیں گا، میرا خیال ہے میں چیک کرنا چاہیں گا
""""""",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں کو پتہ لگانے کے لیے دواخانے کی نسخہ داری کو دیکھنا چاہتا ہوں,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,آپ یاد دلائیں کہ داکتار نے وقت کے بارے میں کیا کہا تھا؟,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں اپنے دواخانے والے سے مطابقت کا اعلان حاصل کرنے کا فون کرنا ہوگا,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ کہ سکتے ہیں کہ آپ عام طور پر اپنے ٹیبلیٹ کب لیتے ہیں؟,میں اپنے فون کو چیک کروں گا جس میں میں نے ذہنی یاد دہانی سیٹ کی ہے,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ معمولاً اپنا کب لیتے ہیں؟,"""""""
ہاں
""""""",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ معمولاً اپنا کب لیتے ہیں؟,میں ہوں,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,"""""""
صرف پانی کے ساتھ
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,"""""""
کھالی پیٹ پر صرف پانی کے ساتھ
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,صبح کے پہلے صرف پانی کے ساتھ,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں نیا سارے کے بعد پانی کے ساتھ میڈسائن کا ٹیبلت لیتا ہوں۔,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں اسے پیالے جوس کے ساتھ پورا گل لے لیتا ہوں,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں اسے چرکر کر لیتا ہوں اور اپنے کھانے میں ملادیتا ہوں,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,"""""""
میں اسے میرے ڈاکٹر کی طرف سے ہدایت کے مطابق، پانی کے پورے گلاس کے ساتھ لیتا ہوں
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں اسے پانی میں میلادا دتا ہوں اور پھر پیتا ہوں,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں اپنے ٹیبلیٹ کو پانی کے ساتھ نہیں لیتا، میں صودا استعمال کرتا ہوں۔,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں صبح کبھی اپنی ٹیبلت نہیں لیتا ہوں,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں اسے پورا نہیں گلاتا، پہلے میں اسے مچھلتا ہوں,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں صرف یاد آنے پر اسے لیتا ہوں,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,"""""""
میں اسے پانی میں حل نہیں کرتا، صرف خشک بول دیتا ہوں
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں سوچتا ہوں کہ میں اسے صبح لیتا ہوں، لیکن شاید یہ شام ہو سکتا ہے۔,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں کسی بھی ٹیبلیٹ نہیں لیتا ہوں۔,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,False
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,"""""""
میں نے کہا ہے میں گولے نہیں لے رہا ہوں
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,False
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں سوچتا ہوں کہ میں کو اسے پانی کے ساتھ لینا چاہئے، لیکن میں یقین نہیں رکھتا۔,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Unsure
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں یقین نہیں کرتا کہ میں اسے صحیح طور پر لے رہا ہوں، آپ میری تصدیق کر سکتے ہیں؟,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Unsure
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,"""""""
میں یقین نہیں کرتا کہ میں اسے تکڑا تکڑا کر دوں گا یا پورا گل لے لوں
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Unsure
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں تین پل میں ہدایاتوں کا مطابق چیک کرتا ہوں,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں اس بارے میں اپنے ڈاکٹر سے پوچھنا ہوگا,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,میں لابل پر جا کر دیکھوں گا کہ اس پر کیا لکھا ہے,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ اپنے ٹیبلیٹ کیسے لیتے ہیں؟,"""""""
آپ کو یاد دلائیں کہ میں اسے کیسے لینا چاہئیں؟
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"""""""
میں سمجھ گیا۔ تو میں صرف پوچنا چاہتا ہوں کہ آپ ٹیبلیٹ کیسے لیتے ہیں، کیا آپ انہیں پانی کے ساتھ لیتے ہیں یا کسی دوسرے چیز کے ساتھ؟
""""""",تو کب فوڈ کے ساتھ وقت گزارنا ہے؟,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ اپنے کو کیسے لیٹے ہیں؟,"""""""
ہاں
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
آپ اپنے کو کیسے لیٹے ہیں؟,میں ہوں,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
کیا آپ اسے پورا گل لیتے ہیں؟,"""""""
ہاں
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
کیا آپ اسے پورا گل لیتے ہیں؟,"""""""
ہاں میں کرتا ہوں
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
کیا آپ اسے پورا گل لیتے ہیں؟,ہاں ہمیشہ,do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
کیا آپ اسے پورا گل لیتے ہیں؟,"""""""
ہاں، میں ہمیشہ اپنے ٹیبلیٹ کو پورا پیلتا ہوں۔
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
کیا آپ اسے پورا گل لیتے ہیں؟,"""""""
میں دکтор کی تجویز پر مطابق ٹیبلیٹ کو پورا سوار کرتا ہوں۔
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
کیا آپ اسے پورا گل لیتے ہیں؟,"""""""
تابلت کو پورا گلے سے نیچے گرنا ہے، اس لئے میں اسے پورا کھا لیتا ہوں۔
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
کیا آپ اسے پورا گل لیتے ہیں؟,میں یقین کرتا ہوں کہ میں دوا کا تبلیت پورا سوار کرتا ہوں تاکہ یہ صحیح طور پر کام کر سکے۔,do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
کیا آپ اسے پورا گل لیتے ہیں؟,نہیں، میں نہیں کرتا۔,do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
کیا آپ اسے پورا گل لیتے ہیں؟,"""""""
نہ، میں عام طور پر گولیاں کھا کے پیلتا ہوں۔
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
کیا آپ اسے پورا گل لیتے ہیں؟,میں پیلے کو پورا گلاب نہیں سکتا، لہذا میں انہیں ٹکڑوں میں تقسیم کرتا ہوں۔,do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
کیا آپ اسے پورا گل لیتے ہیں؟,میرا ڈاکٹر میرے سے کہتا ہے کہ گلولے کو پیلوں سے پہلے دو حصوں میں توڑنا ٹھیک ہے۔,do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
کیا آپ اسے پورا گل لیتے ہیں؟,"""""""
میں پیلے ٹیبلٹ کو مکھ بھر کر نہیں لیتا، بلکہ پہلے اسے چر دیتا ہوں۔
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
کیا آپ اسے پورا گل لیتے ہیں؟,"""""""
میرے لئے کپسولوں کو پورا گلانا مشکل ہے، لہذا میں اسے نہیں کرتا۔
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
کیا آپ اسے پورا گل لیتے ہیں؟,"""""""
میں سوچتا ہوں کہ میں نے گولی پوری طور پر بھگا دی ہے، لیکن میں کامیابی کے ساتھ یقین نہیں رکھتا۔
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Unsure
کیا آپ اسے پورا گل لیتے ہیں؟,کبھی میں اسے پورا گلا دے دیتا ہوں، اور کبھی تو میں اسے ٹکڑوں میں بnte دے دیتا ہوں۔,do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Unsure
کیا آپ اسے پورا گل لیتے ہیں؟,میں یقین نہیں رکھتا کہ میں کپسولے کو پورا گلا دوں یا نہیں۔,do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Unsure
کیا آپ اسے پورا گل لیتے ہیں؟,میں مختلف ڈاکٹروں سے مختلف باتیں سنچکا ہوں، لہذا میں غیر مطمئن ہوں۔,do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Unsure
کیا آپ اسے پورا گل لیتے ہیں؟,میں اپنے دوا کے تعلیمات جانچنے جا رہا ہوں تاکہ تصدیق کر سکوں۔,do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Inconclusive
