llm_question,response,symptom,topic_key,expected_output
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","""""""
Ich war besorgt über die langfristigen Auswirkungen
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,True
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","""""""
Ich habe vergessen, meine Rezeptverordnung aufzufüllen und bin nie wieder in den Schwung gekommen.
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,True
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","""""""
Ich habe alternative Behandlungen in Betracht gezogen, bin aber noch nicht entschieden, was ich tun werde.
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,True
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","""""""
Ich bin mir nicht sicher, ob ich mit meiner Medikation fortfahren sollte, ich habe einige Zweifel.
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,True
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","Ich bin mir nicht sicher, ob die Vorteile des Medikaments die Kosten für mich rechtfertigen.",non_adherence_reasons,llm-fls-adherence@1.0.0,True
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?",Ich nehme meine Medikamente wie vorgeschrieben ein und habe noch keine Dosis ausgelassen.,non_adherence_reasons,llm-fls-adherence@1.0.0,False
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?",Ich habe mit der Einnahme meiner Medikamente begonnen und bin damit konsequent geblieben.,non_adherence_reasons,llm-fls-adherence@1.0.0,False
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","""""""
Das Medikament hat gut bei mir gewirkt, und ich sehe keinen Grund, es abzusetzen.
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,False
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","""""""
Ich verstehe die Wichtigkeit meiner Medikamente und nehme sie immer wie vorgeschrieben ein.
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,False
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","Mein Arzt und ich haben die möglichen Nebenwirkungen besprochen, und ich fühle mich wohl damit, meine Medikation fortzusetzen.",non_adherence_reasons,llm-fls-adherence@1.0.0,False
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","""""""
Ich könnte eine oder zwei Dosen ausgelassen haben, aber ich bin mir nicht sicher.
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,Unsure
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","Ich habe darüber nachgedacht, meine Medikation abzusetzen, aber ich habe mich noch nicht entschieden.",non_adherence_reasons,llm-fls-adherence@1.0.0,Unsure
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","Ich muss mein Medikamentenprotokoll überprüfen, um zu sehen, ob ich es richtig eingenommen habe.",non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?",Ich werde meine Bedenken bei unserem nächsten Termin mit meinem Arzt besprechen.,non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","""""""
Ich möchte das im Moment lieber nicht sagen, können wir über etwas anderes sprechen?
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
"Würden Sie teilen, was Sie dazu gebracht hat, mit dem Einnehmen Ihrer Medikamente aufzuhören oder gar nicht erst damit zu beginnen?","Ich plane, meinen Medikamentenplan mit meinem Apotheker zu überprüfen, um ein besseres Verständnis zu gewinnen.",non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
"Was hat dich dazu gebracht, aufzuhören oder gar nicht erst anzufangen?","""""""
ja
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
"Was hat dich dazu gebracht, aufzuhören oder gar nicht erst anzufangen?","""""""
Ich bin
""""""",non_adherence_reasons,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?",Ich nehme meine Tablette jeden Morgen nach dem Frühstück.,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?",Meine übliche Zeit ist direkt vor dem Mittagessen.,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?",Ich soll es um 8 Uhr morgens und 8 Uhr abends einnehmen.,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","Der Arzt hat mir gesagt, es mit der Mahlzeit einzunehmen, deshalb nehme ich es während des Abendessens ein.",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","Ich habe eine Erinnerung für jeden Tag um 7 Uhr morgens gesetzt, um meine Tablette zu nehmen.",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?",Ich nehme morgens keine Tabletten.,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","Ich nehme meine Tablette nur, wenn ich krank fühle, nicht nach einem festen Zeitplan.",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","Vielleicht nehme ich es mit zum Mittagessen, ich verwechsle die Zeiten immer.",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","Ich habe letzte Woche aufgehört, diese Tabletten zu nehmen.",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,False
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?",Ich nehme sie überhaupt nicht.,when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,False
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","""""""
Ich nehme die Tabletten überhaupt nicht
""""""",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,False
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","""""""
Ich denke, ich soll es morgens einnehmen, aber ich bin mir nicht sicher.
""""""",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Unsure
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","""""""
Ich glaube, die Anweisungen besagten, es vor dem Essen einzunehmen, aber ich könnte mich täuschen.
""""""",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Unsure
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","Ich werde es mir abends anschauen, ich muss meinen Terminplan prüfen.",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","""""""
Lass mich meine Medikamentendose überprüfen
""""""",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","""""""
Ich bin mir nicht sicher, zu welcher Uhrzeit ich meine Tablette einnehmen soll, ich muss das nachprüfen.
""""""",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","Ich muss das Rezept ansehen, um mich daran zu erinnern.",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","Kannst du mir nochmal sagen, was der Arzt über die Uhrzeit gesagt hat?",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","Ich muss meinen Apotheker anrufen, um das zu bestätigen.",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wann du deine Tabletten normalerweise einnimmst?","Ich werde mein Handy überprüfen, um die Erinnerung abzurufen, die ich gesetzt habe.",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wann du deine üblicherweise nimmst?","""""""
ja
""""""",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wann du deine üblicherweise nimmst?","""""""
Ich bin
""""""",when_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
nur mit etwas Wasser
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
nur mit etwas Wasser auf leeren Magen
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
nur mit etwas Wasser gleich am Morgen
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?",Ich nehme meine Tablette mit Wasser nach dem Frühstück.,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?",Ich schlucke es ganz mit einem Glas Saft.,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?",Ich zerdrücke es und mische es mit meinem Essen.,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","Ich nehme es wie von meinem Arzt angeordnet, mit einem vollen Glas Wasser.",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?",Ich löse es in Wasser auf und trinke es dann.,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
Ich nehme mein Tablet nicht mit Wasser ein, sondern mit Soda.
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
Ich nehme meine Tablette morgens nie ein.
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
Ich kaue es erst, bevor ich es hinunterschlucke.
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
Ich nehme es einfach, wenn ich mich daran erinnere.
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
Ich löse es nicht in Wasser auf, ich schlucke es einfach trocken.
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
Ich glaube, ich nehme es morgens ein, aber es könnte auch der Abend sein.
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,True
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
Ich nehme überhaupt keine Tabletten
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,False
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
wie ich schon sagte, ich nehme die Tabletten nicht ein
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,False
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
Ich denke, ich soll es mit Wasser einnehmen, bin mir aber nicht sicher.
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Unsure
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","Ich bin nicht sicher, ob ich es richtig verstehe, kannst du mir das sagen?",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Unsure
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","""""""
Ich bin mir nicht sicher, ob ich es zermahlen oder ganz schlucken soll.
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Unsure
"Kannst du mir sagen, wie du deine Tabletten einnimmst?",Lass mich die Anweisungen schnell überprüfen.,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wie du deine Tabletten einnimmst?",Ich werde meinen Arzt danach fragen müssen.,how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","Ich werde mir das Etikett ansehen und nachschauen, was darauf steht.",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wie du deine Tabletten einnimmst?","Kannst du mir nochmal sagen, wie ich es einnehmen soll?",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Verstanden. Also, ich möchte nur fragen, wie nehmen Sie die Tabletten ein, trinken Sie sie mit Wasser oder mit etwas anderem ein?","""""""
Wann essen wir also?
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wie du deinen nehst?","""""""
ja
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"Kannst du mir sagen, wie du deinen nehst?","""""""
Ich bin
""""""",how_do_you_take_the_tablet,llm-fls-adherence@1.0.0,Inconclusive
"""""""
schluckst du es ganz?
""""""","""""""
Ja
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
"""""""
schluckst du es ganz?
""""""","""""""
Ja, das tue ich.
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
"""""""
schluckst du es ganz?
""""""","Ja, immer",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
"""""""
schluckst du es ganz?
""""""","""""""
Ja, ich schlucke meine Tabletten immer ganz.
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
"""""""
schluckst du es ganz?
""""""","Ich schlucke die Tablette ganz, wie von meinem Arzt angeordnet.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
"""""""
schluckst du es ganz?
""""""","""""""
Die Tablette ist so gestaltet, dass sie ganz geschluckt werden soll, und das tue ich.
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
"""""""
schluckst du es ganz?
""""""","Ich stelle sicher, dass ich die Tablette ganz schlucke, um ihre ordnungsgemäße Wirkung zu gewährleisten.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,True
"""""""
schluckst du es ganz?
""""""","Nein, ich nicht.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
"""""""
schluckst du es ganz?
""""""","Nein, ich kauge meine Tabletten normalerweise, bevor ich sie hinunterschlucke.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
"""""""
schluckst du es ganz?
""""""","Ich habe Probleme, Tabletten ganz zu schlucken, daher zerbreche ich sie.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
"""""""
schluckst du es ganz?
""""""","Mein Arzt sagte mir, dass es in Ordnung ist, die Tablette vor dem Schlucken zu halbieren.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
"""""""
schluckst du es ganz?
""""""","Ich zermahle das Tablett zuerst, bevor ich es einnehme.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
"""""""
schluckst du es ganz?
""""""","""""""
Tabletten auf einmal zu schlucken ist für mich schwierig, deshalb tue ich es nicht.
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,False
"""""""
schluckst du es ganz?
""""""","""""""
Ich denke, ich schlucke das Tablet ganz, aber ich bin mir nicht ganz sicher.
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Unsure
"""""""
schluckst du es ganz?
""""""","Manchmal schlucke ich es ganz hinunter, und manchmal zerbreche ich es vielleicht.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Unsure
"""""""
schluckst du es ganz?
""""""","Ich bin mir nicht sicher, ob ich das Tablett ganz schlucken soll oder nicht.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Unsure
"""""""
schluckst du es ganz?
""""""","""""""
Mir wurden unterschiedliche Dinge von verschiedenen Ärzten gesagt, daher bin ich unsicher.
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Unsure
"""""""
schluckst du es ganz?
""""""","Ich werde meine Medikationsanweisungen überprüfen, um dies zu bestätigen.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Inconclusive
"""""""
schluckst du es ganz?
""""""","Lass mich meinen Apotheker fragen, wie ich das Tablett am besten einnehmen soll.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Inconclusive
"""""""
schluckst du es ganz?
""""""","Ich muss mit meinem Arzt beraten, wie ich mein Medikament richtig einnehme.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Inconclusive
"""""""
schluckst du es ganz?
""""""","Ich lerne noch über meine Medikamente, daher muss ich dich dazu noch einmal zurückkommen lassen.",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Inconclusive
"""""""
schluckst du es ganz?
""""""",Das ist eine gute Frage; ich werde mich weiter damit befassen.,do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Inconclusive
"""""""
sprechen Sie sw,
""""""","""""""
ja
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Inconclusive
"""""""
sprechen Sie sw,
""""""","""""""
Ich bin
""""""",do_you_swallow_the_tablet_whole,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Wie nehmen Sie dann die Tabletten ein, zum Beispiel, zerstampfen oder teilen Sie sie?
""""""","Ich breche meine Tabletten normalerweise in kleinere Stücke auf, bevor ich sie schlucke.",not_swallow_tablet_whole_how_take,llm-fls-adherence@1.0.0,True
"Können Sie mir sagen, wie Sie Ihre Tabletten normalerweise einnehmen? Zum Beispiel, brechen Sie sie zuerst auf oder mahlen Sie sie?","Um meine Medikamente einzunehmen, zerdrücke ich sie zuerst und mische sie dann mit Wasser.",not_swallow_tablet_whole_how_take,llm-fls-adherence@1.0.0,True
"""""""
Wie nehmen Sie dann die Tabletten ein, zum Beispiel, zerstampfen oder teilen Sie sie?
""""""","Es ist schwierig, ganze Tabletten zu schlucken, deshalb schneide ich sie entzwei.",not_swallow_tablet_whole_how_take,llm-fls-adherence@1.0.0,True
"""""""
Wie nehmen Sie dann die Tabletten ein, zum Beispiel, zerstampfen oder teilen Sie sie?
""""""","Ich neige dazu, das Tablett in einem Glas Wasser aufzulösen und es zu trinken.",not_swallow_tablet_whole_how_take,llm-fls-adherence@1.0.0,True
"Können Sie mir sagen, wie Sie Ihre Tabletten normalerweise einnehmen? Zum Beispiel, brechen Sie sie zuerst auf oder mahlen Sie sie?",Ich mahle sie und mische sie mit Essen oder einem Getränk.,not_swallow_tablet_whole_how_take,llm-fls-adherence@1.0.0,True
"""""""
Wie nehmen Sie dann die Tabletten ein, zum Beispiel, zerstampfen oder teilen Sie sie?
""""""","""""""
Ich habe keine Probleme damit, meine Tabletten ganz zu schlucken.
""""""",not_swallow_tablet_whole_how_take,llm-fls-adherence@1.0.0,False
"""""""
In diesem Fall, wie nehmen Sie die Tabletten ein? Zum Beispiel, mahlen Sie sie zu Pulver oder teilen Sie sie?
""""""","""""""
Tabletten auf einmal zu schlucken war noch nie ein Problem für mich.
""""""",not_swallow_tablet_whole_how_take,llm-fls-adherence@1.0.0,False
"""""""
Wie nehmen Sie dann die Tabletten ein, zum Beispiel, zerstampfen oder teilen Sie sie?
""""""","""""""
Ich schlucke sie tatsächlich ganz hinunter.
""""""",not_swallow_tablet_whole_how_take,llm-fls-adherence@1.0.0,False
"Können Sie mir sagen, wie Sie Ihre Tabletten normalerweise einnehmen? Zum Beispiel, brechen Sie sie zuerst auf oder mahlen Sie sie?","""""""
Ich zermahle oder zerbreche meine Tabletten nicht, weil ich sie fast ganz hinunter schlucken kann.
""""""",not_swallow_tablet_whole_how_take,llm-fls-adherence@1.0.0,False
"""""""
Wie nehmen Sie dann die Tabletten ein, zum Beispiel, zerstampfen oder teilen Sie sie?
""""""","""""""
Ich schlucke sie einfach ganz.
""""""",not_swallow_tablet_whole_how_take,llm-fls-adherence@1.0.0,False
